FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO
9012023;9037;200110;COSTA;PIURA;PIURA;LA UNION;42335;41541;794;11068.59;2018
9012023;9038;200111;COSTA;PIURA;PIURA;LAS LOMAS;28348;12983;15365;3371.21;2018
9012023;9039;200114;COSTA;PIURA;PIURA;TAMBO GRANDE;117682;47262;70420;14046.83;2018
9012023;9040;200115;COSTA;PIURA;PIURA;VEINTISÉIS DE OCTUBRE ;175221;175143;78;44749.06;2018
9012023;9041;200201;COSTA;PIURA;AYABACA;AYABACA;32903;6045;26858;1040.10;2018
9012023;9042;200202;COSTA;PIURA;AYABACA;FRIAS;21130;2344;18786;586.65;2018
9012023;9043;200203;COSTA;PIURA;AYABACA;JILILI;2653;226;2427;54.25;2018
9012023;9044;200204;COSTA;PIURA;AYABACA;LAGUNAS;5794;355;5438;85.26;2018
9012023;9045;200205;COSTA;PIURA;AYABACA;MONTERO;6576;1139;5437;273.08;2018
9012023;9046;200206;COSTA;PIURA;AYABACA;PACAIPAMPA;22970;1512;21458;362.74;2018
9012023;9047;200207;COSTA;PIURA;AYABACA;PAIMAS;10074;3305;6769;792.82;2018
9012023;9048;200208;COSTA;PIURA;AYABACA;SAPILLICA;10847;1060;9787;254.31;2018
9012023;9049;200209;COSTA;PIURA;AYABACA;SICCHEZ;1676;892;784;214.07;2018
9012023;9050;200210;COSTA;PIURA;AYABACA;SUYO;11752;3607;8145;865.24;2018
9012023;9051;200301;SIERRA;PIURA;HUANCABAMBA;HUANCABAMBA;28933;9064;19869;2353.63;2018
9012023;9052;200302;COSTA;PIURA;HUANCABAMBA;CANCHAQUE;7624;2371;5253;568.79;2018
9012023;9053;200303;SIERRA;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;11664;570;11094;124.77;2018
9012023;9054;200304;SIERRA;PIURA;HUANCABAMBA;HUARMACA;36952;3527;33425;772.37;2018
9012023;9055;200305;COSTA;PIURA;HUANCABAMBA;LALAQUIZ;4201;1420;2781;340.61;2018
9012023;9056;200306;COSTA;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;9166;2310;6856;554.16;2018
9012023;9057;200307;SIERRA;PIURA;HUANCABAMBA;SONDOR;7388;1378;6010;301.83;2018
9012023;9058;200308;SIERRA;PIURA;HUANCABAMBA;SONDORILLO;10861;676;10185;147.99;2018
9012023;9059;200401;COSTA;PIURA;MORROPON;CHULUCANAS;86191;65461;20730;17749.39;2018
9012023;9060;200402;COSTA;PIURA;MORROPON;BUENOS AIRES;9811;8057;1754;1932.53;2018
9012023;9061;200403;COSTA;PIURA;MORROPON;CHALACO;7817;1211;6606;290.47;2018
9012023;9062;200404;COSTA;PIURA;MORROPON;LA MATANZA;14458;9420;5038;2062.89;2018
9012023;9063;200405;COSTA;PIURA;MORROPON;MORROPON;15520;12328;3191;3728.43;2018
9012023;9064;200406;COSTA;PIURA;MORROPON;SALITRAL;8829;6337;2492;1520.02;2018
9012023;9065;200407;COSTA;PIURA;MORROPON;SAN JUAN DE BIGOTE;6606;4037;2568;968.38;2018
9012023;9066;200408;COSTA;PIURA;MORROPON;SANTA CATALINA DE MOSSA;3793;1661;2132;398.46;2018
9012023;9067;200409;COSTA;PIURA;MORROPON;SANTO DOMINGO;6124;1126;4998;270.13;2018
9012023;9068;200410;COSTA;PIURA;MORROPON;YAMANGO;8732;1988;6745;476.76;2018
9012023;9069;200501;COSTA;PIURA;PAITA;PAITA;95561;95555;6;26407.39;2018
9012023;9070;200502;COSTA;PIURA;PAITA;AMOTAPE;2443;2366;77;567.57;2018
9012023;9071;200503;COSTA;PIURA;PAITA;ARENAL;1202;985;218;205.38;2018
9012023;9072;200504;COSTA;PIURA;PAITA;COLAN;15934;14399;1535;2702.95;2018
9012023;9073;200505;COSTA;PIURA;PAITA;LA HUACA;13408;12461;947;3118.83;2018
9012023;9074;200506;COSTA;PIURA;PAITA;TAMARINDO;5092;5002;90;808.56;2018
9012023;9075;200507;COSTA;PIURA;PAITA;VICHAYAL;5869;4403;1466;1101.93;2018
9012023;9076;200601;COSTA;PIURA;SULLANA;SULLANA;181006;172916;8090;59507.95;2018
9012023;9077;200602;COSTA;PIURA;SULLANA;BELLAVISTA;37733;37733;0;10231.10;2018
9012023;9078;200603;COSTA;PIURA;SULLANA;IGNACIO ESCUDERO;20701;20541;159;5783.88;2018
9012023;9079;200604;COSTA;PIURA;SULLANA;LANCONES;12981;591;12390;141.72;2018
9012023;9080;200605;COSTA;PIURA;SULLANA;MARCAVELICA;30730;28831;1899;7667.11;2018
9012023;9081;200606;COSTA;PIURA;SULLANA;MIGUEL CHECA;9601;9377;224;2542.40;2018
9012023;9082;200607;COSTA;PIURA;SULLANA;QUERECOTILLO;27052;24857;2195;6091.66;2018
9012023;9083;200608;COSTA;PIURA;SULLANA;SALITRAL;7290;6747;543;1583.07;2018
9012023;9084;200701;COSTA;PIURA;TALARA;PARIÑAS;100483;99946;537;27620.81;2018
9012023;9085;200702;COSTA;PIURA;TALARA;EL ALTO;8527;8527;0;2134.12;2018
9012023;9086;200703;COSTA;PIURA;TALARA;LA BREA;12831;12615;216;2631.09;2018
9012023;9087;200704;COSTA;PIURA;TALARA;LOBITOS;1366;1325;42;366.05;2018
9012023;9088;200705;COSTA;PIURA;TALARA;LOS ORGANOS;11114;11058;56;3055.97;2018
9012023;9089;200706;COSTA;PIURA;TALARA;MANCORA;13318;13176;142;3709.97;2018
9012023;9090;200801;COSTA;PIURA;SECHURA;SECHURA;47169;45659;1510;11189.81;2018
9012023;9091;200802;COSTA;PIURA;SECHURA;BELLAVISTA DE LA UNION;4926;4741;184;1137.23;2018
9012023;9092;200803;COSTA;PIURA;SECHURA;BERNAL;7232;6768;464;1164.53;2018
9012023;9093;200804;COSTA;PIURA;SECHURA;CRISTO NOS VALGA;4614;2805;1809;672.76;2018
9012023;9094;200805;COSTA;PIURA;SECHURA;VICE;16650;16229;421;2623.27;2018
9012023;9095;200806;COSTA;PIURA;SECHURA;RINCONADA LLICUAR;3039;3033;6;727.58;2018
9012023;9096;210101;SIERRA;PUNO;PUNO;PUNO;139956;134144;5813;38470.45;2018
9012023;9097;210102;SIERRA;PUNO;PUNO;ACORA;23756;3849;19908;842.83;2018
9012023;9098;210103;SIERRA;PUNO;PUNO;AMANTANI;3480;411;3069;89.98;2018
9012023;9099;210104;SIERRA;PUNO;PUNO;ATUNCOLLA;4749;344;4405;75.38;2018
9012023;9100;210105;SIERRA;PUNO;PUNO;CAPACHICA;7508;1098;6410;240.53;2018
9012023;9101;210106;SIERRA;PUNO;PUNO;CHUCUITO;7350;1162;6187;254.52;2018
9012023;9102;210107;SIERRA;PUNO;PUNO;COATA;6870;1931;4939;422.90;2018
9012023;9103;210108;SIERRA;PUNO;PUNO;HUATA;3065;357;2709;78.08;2018
9012023;9104;210109;SIERRA;PUNO;PUNO;MAÑAZO;5290;2625;2666;520.07;2018
9012023;9105;210110;SIERRA;PUNO;PUNO;PAUCARCOLLA;4372;628;3744;137.58;2018
9012023;9106;210111;SIERRA;PUNO;PUNO;PICHACANI;5894;2456;3439;460.94;2018
9012023;9107;210112;SIERRA;PUNO;PUNO;PLATERIA;7364;522;6842;114.22;2018
9012023;9108;210113;SIERRA;PUNO;PUNO;SAN ANTONIO;2646;307;2340;67.20;2018
9012023;9109;210114;SIERRA;PUNO;PUNO;TIQUILLACA;1649;361;1288;79.01;2018
9012023;9110;210115;SIERRA;PUNO;PUNO;VILQUE;2972;911;2061;199.50;2018
9012023;9111;210201;SIERRA;PUNO;AZANGARO;AZANGARO;30917;21012;9904;5697.30;2018
9012023;9112;210202;SIERRA;PUNO;AZANGARO;ACHAYA;2884;78;2807;7.28;2018
9012023;9113;210203;SIERRA;PUNO;AZANGARO;ARAPA;7223;1539;5684;336.96;2018
9012023;9114;210204;SIERRA;PUNO;AZANGARO;ASILLO;14910;4102;10808;1133.55;2018
9012023;9115;210205;SIERRA;PUNO;AZANGARO;CAMINACA  ;3043;134;2909;29.31;2018
9012023;9116;210206;SIERRA;PUNO;AZANGARO;CHUPA;6348;813;5535;63.59;2018
9012023;9117;210207;SIERRA;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;4774;3208;1566;710.91;2018
9012023;9118;210208;SIERRA;PUNO;AZANGARO;MUÑANI;6891;2061;4830;268.66;2018
9012023;9119;210209;SIERRA;PUNO;AZANGARO;POTONI;3888;1950;1938;427.09;2018
9012023;9120;210210;SIERRA;PUNO;AZANGARO;SAMAN;9675;447;9228;97.96;2018
9012023;9121;210211;SIERRA;PUNO;AZANGARO;SAN ANTON;7488;3627;3861;869.99;2018
9012023;9122;210212;SIERRA;PUNO;AZANGARO;SAN JOSE;4999;2187;2812;479.05;2018
9012023;9123;210213;SIERRA;PUNO;AZANGARO;SAN JUAN DE SALINAS;2974;167;2807;36.63;2018
9012023;9124;210214;SIERRA;PUNO;AZANGARO;SANTIAGO DE PUPUJA;4611;167;4444;36.61;2018
9012023;9125;210215;SIERRA;PUNO;AZANGARO;TIRAPATA;2959;654;2305;143.25;2018
9012023;9126;210301;SIERRA;PUNO;CARABAYA;MACUSANI;13785;12032;1753;3118.12;2018
9012023;9127;210302;SIERRA;PUNO;CARABAYA;AJOYANI;2391;1544;847;338.16;2018
9012023;9128;210303;SELVA;PUNO;CARABAYA;AYAPATA;9515;2598;6917;392.82;2018
9012023;9129;210304;SELVA;PUNO;CARABAYA;COASA;6478;3427;3050;446.79;2018
9012023;9130;210305;SIERRA;PUNO;CARABAYA;CORANI;4560;2619;1941;573.56;2018
9012023;9131;210306;SIERRA;PUNO;CARABAYA;CRUCERO;9838;7487;2351;1245.35;2018
9012023;9132;210307;SELVA;PUNO;CARABAYA;ITUATA  ;8184;851;7333;242.68;2018
9012023;9133;210308;SIERRA;PUNO;CARABAYA;OLLACHEA;6291;2730;3560;597.95;2018
9012023;9134;210309;SELVA;PUNO;CARABAYA;SAN GABAN;7440;1715;5725;489.15;2018
9012023;9135;210310;SELVA;PUNO;CARABAYA;USICAYOS;8953;3643;5309;1039.20;2018
9012023;9136;210401;SIERRA;PUNO;CHUCUITO;JULI;20655;8428;12227;703.12;2018
9012023;9137;210402;SIERRA;PUNO;CHUCUITO;DESAGUADERO;13737;8315;5422;1820.90;2018
9012023;9138;210403;SIERRA;PUNO;CHUCUITO;HUACULLANI;9180;2354;6826;515.47;2018
9012023;9139;210404;SIERRA;PUNO;CHUCUITO;KELLUYO;7243;849;6394;186.01;2018
9012023;9140;210405;SIERRA;PUNO;CHUCUITO;PISACOMA;8470;1265;7205;277.05;2018
9012023;9141;210406;SIERRA;PUNO;CHUCUITO;POMATA;14308;2819;11489;558.66;2018
9012023;9142;210407;SIERRA;PUNO;CHUCUITO;ZEPITA;17556;2181;15375;545.89;2018
9012023;9143;210501;SIERRA;PUNO;EL COLLAO;ILAVE;48813;22817;25996;3807.23;2018
9012023;9144;210502;SIERRA;PUNO;EL COLLAO;CAPAZO;1163;110;1052;24.14;2018
9012023;9145;210503;SIERRA;PUNO;EL COLLAO;PILCUYO;11038;1392;9646;304.87;2018
9012023;9146;210504;SIERRA;PUNO;EL COLLAO;SANTA ROSA;3476;1172;2304;256.62;2018
9012023;9147;210505;SIERRA;PUNO;EL COLLAO;CONDURIRI;2568;602;1967;131.80;2018
9012023;9148;210601;SIERRA;PUNO;HUANCANE;HUANCANE;19021;7634;11387;955.40;2018
9012023;9149;210602;SIERRA;PUNO;HUANCANE;COJATA;3992;1473;2519;353.20;2018
9012023;9150;210603;SIERRA;PUNO;HUANCANE;HUATASANI;3208;1374;1834;300.91;2018
9012023;9151;210604;SIERRA;PUNO;HUANCANE;INCHUPALLA;2668;167;2501;36.57;2018
9012023;9152;210605;SIERRA;PUNO;HUANCANE;PUSI ;5183;887;4296;194.25;2018
9012023;9153;210606;SIERRA;PUNO;HUANCANE;ROSASPATA;4154;491;3663;107.49;2018
9012023;9154;210607;SIERRA;PUNO;HUANCANE;TARACO;13479;1842;11637;163.25;2018
9012023;9155;210608;SIERRA;PUNO;HUANCANE;VILQUE CHICO;7611;916;6695;200.50;2018
9012023;9156;210701;SIERRA;PUNO;LAMPA;LAMPA;11626;5688;5939;1156.60;2018
9012023;9157;210702;SIERRA;PUNO;LAMPA;CABANILLA;5853;1197;4656;262.15;2018
9012023;9158;210703;SIERRA;PUNO;LAMPA;CALAPUJA;1704;510;1194;111.63;2018
9012023;9159;210704;SIERRA;PUNO;LAMPA;NICASIO;2437;533;1903;116.83;2018
9012023;9160;210705;SIERRA;PUNO;LAMPA;OCUVIRI;2390;710;1680;155.51;2018
9012023;9161;210706;SIERRA;PUNO;LAMPA;PALCA;1838;678;1160;148.47;2018
9012023;9162;210707;SIERRA;PUNO;LAMPA;PARATIA;2725;976;1748;213.85;2018
9012023;9163;210708;SIERRA;PUNO;LAMPA;PUCARA;5464;2176;3288;476.58;2018
9012023;9164;210709;SIERRA;PUNO;LAMPA;SANTA LUCIA;7403;5657;1746;1032.41;2018
9012023;9165;210710;SIERRA;PUNO;LAMPA;VILAVILA;1227;481;746;105.38;2018
9012023;9166;210801;SIERRA;PUNO;MELGAR;AYAVIRI;25209;22382;2827;4318.09;2018
9012023;9167;210802;SIERRA;PUNO;MELGAR;ANTAUTA;5593;3753;1840;1174.12;2018
9012023;9168;210803;SIERRA;PUNO;MELGAR;CUPI;2067;319;1748;69.80;2018
9012023;9169;210804;SIERRA;PUNO;MELGAR;LLALLI;2626;1783;842;390.49;2018
9012023;9170;210805;SIERRA;PUNO;MELGAR;MACARI;7262;3334;3928;582.30;2018
9012023;9171;210806;SIERRA;PUNO;MELGAR;NUÑOA;8578;4605;3974;528.21;2018
9012023;9172;210807;SIERRA;PUNO;MELGAR;ORURILLO;7801;1137;6664;248.97;2018
9012023;9173;210808;SIERRA;PUNO;MELGAR;SANTA ROSA;6345;3084;3260;305.56;2018
9012023;9174;210809;SIERRA;PUNO;MELGAR;UMACHIRI;3861;773;3088;169.29;2018
9012023;9175;210901;SIERRA;PUNO;MOHO;MOHO;11410;3120;8290;683.27;2018
9012023;9176;210902;SIERRA;PUNO;MOHO;CONIMA;3254;911;2343;199.54;2018
9012023;9177;210903;SIERRA;PUNO;MOHO;HUAYRAPATA;2620;955;1665;209.23;2018
9012023;9178;210904;SIERRA;PUNO;MOHO;TILALI;2546;776;1771;169.85;2018
9012023;9179;211001;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PUTINA;14456;10363;4093;2053.36;2018
9012023;9180;211002;SIERRA;PUNO;SAN ANTONIO DE PUTINA;ANANEA;12331;11001;1330;2567.33;2018
9012023;9181;211003;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;1963;685;1278;150.09;2018
9012023;9182;211004;SIERRA;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;5445;2339;3106;402.49;2018
9012023;9183;211005;SIERRA;PUNO;SAN ANTONIO DE PUTINA;SINA;1775;586;1188;128.44;2018
9012023;9184;211101;SIERRA;PUNO;SAN ROMAN;JULIACA   ;240101;227757;12344;62942.17;2018
9012023;9185;211102;SIERRA;PUNO;SAN ROMAN;CABANA;5284;1021;4264;149.01;2018
9012023;9186;211103;SIERRA;PUNO;SAN ROMAN;CABANILLAS;4575;2369;2206;518.79;2018
9012023;9187;211104;SIERRA;PUNO;SAN ROMAN;CARACOTO  ;7207;1284;5922;281.28;2018
9012023;9188;211105;SIERRA;PUNO;SAN ROMAN;SAN MIGUEL   ;68098;63339;4759;12880.46;2018
9012023;9189;211201;SELVA;PUNO;SANDIA;SANDIA;11379;4200;7179;897.97;2018
9012023;9190;211202;SIERRA;PUNO;SANDIA;CUYOCUYO;5567;2075;3492;454.47;2018
9012023;9191;211203;SELVA;PUNO;SANDIA;LIMBANI;3309;1648;1661;470.06;2018
9012023;9192;211204;SIERRA;PUNO;SANDIA;PATAMBUCO;4196;455;3741;109.39;2018
9012023;9193;211205;SELVA;PUNO;SANDIA;PHARA;5941;1520;4420;433.62;2018
9012023;9194;211206;SIERRA;PUNO;SANDIA;QUIACA;2287;351;1936;76.90;2018
9012023;9195;211207;SELVA;PUNO;SANDIA;SAN JUAN DEL ORO;3697;1975;1722;563.23;2018
9012023;9196;211208;SELVA;PUNO;SANDIA;YANAHUAYA;2146;1039;1107;296.22;2018
9012023;9197;211209;SELVA;PUNO;SANDIA;ALTO INAMBARI;7452;1613;5839;460.08;2018
9012023;9198;211210;SELVA;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCU;10227;1921;8306;548.01;2018
9012023;9199;211301;SIERRA;PUNO;YUNGUYO;YUNGUYO;25058;11769;13289;1779.63;2018
9012023;9200;211302;SIERRA;PUNO;YUNGUYO;ANAPIA;1788;1536;253;336.29;2018
9012023;9201;211303;SIERRA;PUNO;YUNGUYO;COPANI;4951;612;4338;134.12;2018
9012023;9202;211304;SIERRA;PUNO;YUNGUYO;CUTURAPI;1361;893;468;195.58;2018
9012023;9203;211305;SIERRA;PUNO;YUNGUYO;OLLARAYA;2756;404;2351;56.90;2018
9012023;9204;211306;SIERRA;PUNO;YUNGUYO;TINICACHI;930;578;352;126.56;2018
9012023;9205;211307;SIERRA;PUNO;YUNGUYO;UNICACHI;979;405;574;88.72;2018
9012023;9206;220101;SELVA;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;82616;61752;20865;17387.55;2018
9012023;9207;220102;SELVA;SAN MARTIN;MOYOBAMBA;CALZADA;4689;4137;552;1596.31;2018
9012023;9208;220103;SELVA;SAN MARTIN;MOYOBAMBA;HABANA;1682;1332;350;379.91;2018
9012023;9209;220104;SELVA;SAN MARTIN;MOYOBAMBA;JEPELACIO;16282;6570;9711;1541.70;2018
9012023;9210;220105;SELVA;SAN MARTIN;MOYOBAMBA;SORITOR;22982;16304;6678;3910.63;2018
9012023;9211;220106;SELVA;SAN MARTIN;MOYOBAMBA;YANTALO;2895;2253;642;642.59;2018
9012023;9212;220201;SELVA;SAN MARTIN;BELLAVISTA;BELLAVISTA;18014;17182;832;6002.72;2018
9012023;9213;220202;SELVA;SAN MARTIN;BELLAVISTA;ALTO BIAVO;9029;4302;4727;1031.79;2018
9012023;9214;220203;SELVA;SAN MARTIN;BELLAVISTA;BAJO BIAVO;14570;2470;12100;682.47;2018
9012023;9215;220204;SELVA;SAN MARTIN;BELLAVISTA;HUALLAGA;2742;1022;1720;291.53;2018
9012023;9216;220205;SELVA;SAN MARTIN;BELLAVISTA;SAN PABLO;8687;6381;2306;632.16;2018
9012023;9217;220206;SELVA;SAN MARTIN;BELLAVISTA;SAN RAFAEL;6178;5384;794;1535.60;2018
9012023;9218;220301;SELVA;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;16451;11950;4501;3364.89;2018
9012023;9219;220302;SELVA;SAN MARTIN;EL DORADO;AGUA BLANCA;2381;1394;987;397.46;2018
9012023;9220;220303;SELVA;SAN MARTIN;EL DORADO;SAN MARTIN;12527;3241;9286;924.27;2018
9012023;9221;220304;SELVA;SAN MARTIN;EL DORADO;SANTA ROSA;7108;2281;4827;650.47;2018
9012023;9222;220305;SELVA;SAN MARTIN;EL DORADO;SHATOJA;3136;1395;1742;397.77;2018
9012023;9223;220401;SELVA;SAN MARTIN;HUALLAGA;SAPOSOA;14472;8723;5749;2592.69;2018
9012023;9224;220402;SELVA;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;4945;2951;1994;841.58;2018
9012023;9225;220403;SELVA;SAN MARTIN;HUALLAGA;EL ESLABON;2090;1239;851;353.50;2018
9012023;9226;220404;SELVA;SAN MARTIN;HUALLAGA;PISCOYACU;4564;2242;2322;639.41;2018
9012023;9227;220405;SELVA;SAN MARTIN;HUALLAGA;SACANCHE;2444;1212;1233;345.59;2018
9012023;9228;220406;SELVA;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;819;752;67;214.46;2018
9012023;9229;220501;SELVA;SAN MARTIN;LAMAS;LAMAS;15204;13463;1741;4773.56;2018
9012023;9230;220502;SELVA;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;14565;6760;7805;1928.15;2018
9012023;9231;220503;SELVA;SAN MARTIN;LAMAS;BARRANQUITA;7128;3929;3199;1120.65;2018
9012023;9232;220504;SELVA;SAN MARTIN;LAMAS;CAYNARACHI   ;10609;6313;4296;2139.77;2018
9012023;9233;220505;SELVA;SAN MARTIN;LAMAS;CUÑUMBUQUI;3245;1998;1247;656.34;2018
9012023;9234;220506;SELVA;SAN MARTIN;LAMAS;PINTO RECODO;9169;2425;6745;691.61;2018
9012023;9235;220507;SELVA;SAN MARTIN;LAMAS;RUMISAPA;3658;1873;1785;534.33;2018
9012023;9236;220508;SELVA;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;1691;770;921;219.70;2018
9012023;9237;220509;SELVA;SAN MARTIN;LAMAS;SHANAO;1991;991;1000;299.77;2018
9012023;9238;220510;SELVA;SAN MARTIN;LAMAS;TABALOSOS;14360;10036;4324;2862.58;2018
9012023;9239;220511;SELVA;SAN MARTIN;LAMAS;ZAPATERO;5745;2284;3461;651.43;2018
9012023;9240;220601;SELVA;SAN MARTIN;MARISCAL CACERES;JUANJUI;33159;29852;3306;8094.29;2018
9012023;9241;220602;SELVA;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;15664;4794;10870;1984.86;2018
9012023;9242;220603;SELVA;SAN MARTIN;MARISCAL CACERES;HUICUNGO;8932;4689;4243;1418.11;2018
9012023;9243;220604;SELVA;SAN MARTIN;MARISCAL CACERES;PACHIZA;6390;3623;2767;1033.25;2018
9012023;9244;220605;SELVA;SAN MARTIN;MARISCAL CACERES;PAJARILLO;5729;1456;4274;402.24;2018
9012023;9245;220701;SELVA;SAN MARTIN;PICOTA;PICOTA;10992;9840;1152;1898.51;2018
9012023;9246;220702;SELVA;SAN MARTIN;PICOTA;BUENOS AIRES;3042;1322;1720;377.00;2018
9012023;9247;220703;SELVA;SAN MARTIN;PICOTA;CASPISAPA;2153;1747;407;498.16;2018
9012023;9248;220704;SELVA;SAN MARTIN;PICOTA;PILLUANA;883;844;38;240.81;2018
9012023;9249;220705;SELVA;SAN MARTIN;PICOTA;PUCACACA;3001;2809;192;801.13;2018
9012023;9250;220706;SELVA;SAN MARTIN;PICOTA;SAN CRISTOBAL;1213;1213;0;345.94;2018
9012023;9251;220707;SELVA;SAN MARTIN;PICOTA;SAN HILARION;3897;2809;1087;732.44;2018
9012023;9252;220708;SELVA;SAN MARTIN;PICOTA;SHAMBOYACU;9950;2791;7158;844.13;2018
9012023;9253;220709;SELVA;SAN MARTIN;PICOTA;TINGO DE PONASA;3900;2529;1372;721.19;2018
9012023;9254;220710;SELVA;SAN MARTIN;PICOTA;TRES UNIDOS;4132;1910;2222;544.87;2018
9012023;9255;220801;SELVA;SAN MARTIN;RIOJA;RIOJA;26166;24159;2007;7432.34;2018
9012023;9256;220802;SELVA;SAN MARTIN;RIOJA;AWAJUN;7914;3004;4910;971.03;2018
9012023;9257;220803;SELVA;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;19088;16084;3004;4612.53;2018
9012023;9258;220804;SELVA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;45447;38222;7225;10164.44;2018
9012023;9259;220805;SELVA;SAN MARTIN;RIOJA;PARDO MIGUEL;17245;9891;7354;3300.89;2018
9012023;9260;220806;SELVA;SAN MARTIN;RIOJA;POSIC;1998;1739;259;467.93;2018
9012023;9261;220807;SELVA;SAN MARTIN;RIOJA;SAN FERNANDO;3704;2400;1304;400.45;2018
9012023;9262;220808;SELVA;SAN MARTIN;RIOJA;YORONGOS;2645;2123;522;642.05;2018
9012023;9263;220809;SELVA;SAN MARTIN;RIOJA;YURACYACU;3857;3435;421;591.14;2018
9012023;9264;220901;SELVA;SAN MARTIN;SAN MARTIN;TARAPOTO;81308;80641;666;22285.72;2018
9012023;9265;220902;SELVA;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;906;560;346;159.74;2018
9012023;9266;220903;SELVA;SAN MARTIN;SAN MARTIN;CACATACHI;3680;3071;609;912.85;2018
9012023;9267;220904;SELVA;SAN MARTIN;SAN MARTIN;CHAZUTA;10331;6788;3543;1936.06;2018
9012023;9268;220905;SELVA;SAN MARTIN;SAN MARTIN;CHIPURANA;2338;1909;429;544.49;2018
9012023;9269;220906;SELVA;SAN MARTIN;SAN MARTIN;EL PORVENIR;2488;1775;713;506.23;2018
9012023;9270;220907;SELVA;SAN MARTIN;SAN MARTIN;HUIMBAYOC;5391;2433;2959;693.81;2018
9012023;9271;220908;SELVA;SAN MARTIN;SAN MARTIN;JUAN GUERRA;4032;3864;168;1102.13;2018
9012023;9272;220909;SELVA;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;46391;42323;4068;12159.73;2018
9012023;9273;220910;SELVA;SAN MARTIN;SAN MARTIN;MORALES;40303;37384;2919;14034.85;2018
9012023;9274;220911;SELVA;SAN MARTIN;SAN MARTIN;PAPAPLAYA;2096;1259;837;359.03;2018
9012023;9275;220912;SELVA;SAN MARTIN;SAN MARTIN;SAN ANTONIO;1705;1663;42;474.41;2018
9012023;9276;220913;SELVA;SAN MARTIN;SAN MARTIN;SAUCE;7188;5594;1595;1487.56;2018
9012023;9277;220914;SELVA;SAN MARTIN;SAN MARTIN;SHAPAJA;1996;1765;231;503.47;2018
9012023;9278;221001;SELVA;SAN MARTIN;TOCACHE;TOCACHE;30010;20891;9120;7298.29;2018
9012023;9279;221002;SELVA;SAN MARTIN;TOCACHE;NUEVO PROGRESO;12319;4852;7468;1340.84;2018
9012023;9280;221003;SELVA;SAN MARTIN;TOCACHE;POLVORA;10999;3176;7823;1061.42;2018
9012023;9281;221004;SELVA;SAN MARTIN;TOCACHE;SHUNTE;1341;432;909;144.17;2018
9012023;9282;221005;SELVA;SAN MARTIN;TOCACHE;UCHIZA;21102;12799;8303;3537.14;2018
9012023;9283;230101;COSTA;TACNA;TACNA;TACNA   ;101651;100938;713;27368.66;2018
9012023;9284;230102;COSTA;TACNA;TACNA;ALTO DE LA ALIANZA;35087;34977;110;9319.62;2018
9012023;9285;230103;COSTA;TACNA;TACNA;CALANA;3287;1199;2089;299.98;2018
9012023;9286;230104;COSTA;TACNA;TACNA;CIUDAD NUEVA;32837;32731;107;8721.07;2018
9012023;9287;230105;COSTA;TACNA;TACNA;INCLAN;2812;1232;1580;295.52;2018
9012023;9288;230106;COSTA;TACNA;TACNA;PACHIA;2216;1460;756;350.17;2018
9012023;9289;230107;SIERRA;TACNA;TACNA;PALCA;2059;721;1338;157.90;2018
9012023;9290;230108;COSTA;TACNA;TACNA;POCOLLAY;18975;18269;706;3619.94;2018
9012023;9291;230109;COSTA;TACNA;TACNA;SAMA;3460;2822;638;676.98;2018
9012023;9292;230110;COSTA;TACNA;TACNA;CRNEL.GREGORIO ALBARRACIN LANCHIPA;122663;122288;375;17216.36;2018
9012023;9293;230111;COSTA;TACNA;TACNA;LA YARADA LOS PALOS  ;6516;240;6275;58.84;2018
9012023;9294;230201;SIERRA;TACNA;CANDARAVE;CANDARAVE;2438;1651;787;97.27;2018
9012023;9295;230202;SIERRA;TACNA;CANDARAVE;CAIRANI;1006;987;20;216.14;2018
9012023;9296;230203;SIERRA;TACNA;CANDARAVE;CAMILACA;1177;1076;101;235.73;2018
9012023;9297;230204;SIERRA;TACNA;CANDARAVE;CURIBAYA;430;327;103;71.60;2018
9012023;9298;230205;SIERRA;TACNA;CANDARAVE;HUANUARA;512;475;37;104.03;2018
9012023;9299;230206;SIERRA;TACNA;CANDARAVE;QUILAHUANI;724;612;112;134.01;2018
